File;Incident ID;Incident Date;State;City Or County;Address;Victims Killed;Victims Injured;Total Victims;Suspects Killed;Suspects Injured;Suspects Arrested;Business/Location Name;FIPS;County;LZIP;Population;Crime Rate;Unemployment;PopulrVoteParty;Cost of Living;Median Income;Diversity Rank (Race);Diversity Rank (Gender)
MS;1184992;2018-08-10T00:00:00Z;Missouri;St Louis;1515 N 13th St;0;4;4;0;0;1;;29189;St. Louis County;63074.0;990414.0;29/1000;2.50%;R;$74576.04;$90980.90;3087.0;3086.0
MS;1184206;2018-08-10T00:00:00Z;Michigan;Detroit;6300 block of Vinewood St;0;4;4;0;0;1;;26163;Wayne County;48134.0;1757043.0;42/1000;4.86%;D;$70843.33;$62254.41;3127.0;3124.0
MS;1182893;2018-08-08T00:00:00Z;New Jersey;Paterson;Mercer St and Franklin St;0;4;4;0;0;0;;34031;Passaic County;7456.0;513936.0;20/1000;4.80%;D;$91901.81;$84069.33;3035.0;3031.0
MS;1182717;2018-08-08T00:00:00Z;Pennsylvania;Philadelphia;North 12th Street and West Huntingdon Street;2;4;6;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1179935;2018-08-05T00:00:00Z;Illinois;Chicago;50 block of N Leclaire Ave;1;4;5;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1179619;2018-08-05T00:00:00Z;Illinois;Chicago;1300 block of S Millard Ave;1;5;6;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1179607;2018-08-05T00:00:00Z;Illinois;Chicago;1300 block of W 76th St;0;8;8;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1179677;2018-08-05T00:00:00Z;Illinois;Chicago;900 block of S Karlov Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1179644;2018-08-05T00:00:00Z;Illinois;Chicago;1600 block of S Avers Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1179810;2018-08-04T00:00:00Z;Nevada;Las Vegas;3400 block of Coran Ln;0;6;6;0;0;0;;32003;Clark County;89018.0;2322985.0;33/1000;6.39%;D;$75364.63;$71994.88;3102.0;3117.0
MS;1180161;2018-08-04T00:00:00Z;Missouri;Kansas City;E 18th St and Highland Ave;0;6;6;0;0;1;;29095;Jackson County;64133.0;716531.0;60/1000;2.94%;R;$73555.42;$73465.30;3038.0;3078.0
MS;1179805;2018-08-04T00:00:00Z;Illinois;Chicago;1600 block of N Leclaire Ave;1;3;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1179589;2018-08-04T00:00:00Z;Wisconsin;Milwaukee;40th St and Vliet St;0;4;4;0;0;0;;55079;Milwaukee County;53227.0;918661.0;50/1000;3.82%;D;$72420.60;$66745.75;3084.0;3091.0
MS;1176169;2018-07-31T00:00:00Z;California;Gardena;1212 W 135th St;3;1;4;0;0;1;;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
MS;1177024;2018-07-30T00:00:00Z;Georgia;Savannah;12328 Largo Dr;0;4;4;0;0;0;;13051;Chatham County;31405.0;301107.0;40/1000;3.12%;D;$74343.97;$71958.95;2665.0;2828.0
MS;1175571;2018-07-30T00:00:00Z;Illinois;Chicago;1200 block of S Avers Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1174423;2018-07-29T00:00:00Z;Pennsylvania;York;100 block of E Maple St;0;4;4;0;0;0;;42133;York County;17401.0;461058.0;18/1000;3.94%;D;$79446.63;$80899.52;2919.0;2927.0
MS;1174960;2018-07-29T00:00:00Z;Arizona;Phoenix;2501 E Van Buren St;1;4;5;0;0;0;;4013;Maricopa County;85320.0;4551524.0;32/1000;3.46%;D;$82847.38;$78828.41;3131.0;3132.0
MS;1174990;2018-07-29T00:00:00Z;Michigan;Lansing;Spring and River Street;0;4;4;0;0;0;;26065;Ingham County;48854.0;284108.0;30/1000;4.65%;D;$70359.98;$75015.80;2907.0;2932.0
MS;1174190;2018-07-28T00:00:00Z;Louisiana;New Orleans;3400 S Claiborne Ave;3;7;10;0;0;1;;22071;Orleans Parish;70113.0;369749.0;55/1000;4.69%;R;$74320.90;$62954.70;2900.0;2920.0
MS;1174527;2018-07-28T00:00:00Z;California;Los Angeles;8801 S Vermont Ave;2;4;6;0;0;0;;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
MS;1173476;2018-07-27T00:00:00Z;Texas;Robstown;603 East Ave J;4;0;4;1;0;0;;48355;Nueces County;78380.0;351674.0;46/1000;4.91%;R;$69446.24;$70002.84;3041.0;2974.0
MS;1173637;2018-07-27T00:00:00Z;Illinois;Chicago;1100 block of S Troy St;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1172224;2018-07-26T00:00:00Z;Ohio;Cleveland;18416 St Clair Ave;1;6;7;0;0;2;;39035;Cuyahoga County;44141.0;1236041.0;33/1000;5.14%;R;$66327.70;$70358.12;3117.0;3106.0
MS;1173069;2018-07-26T00:00:00Z;California;Oakland;73rd Ave and Bancroft Ave;2;2;4;0;0;0;;6001;Alameda County;94545.0;1628997.0;43/1000;3.41%;D;$117679.02;$122820.72;3114.0;3116.0
MS;1172403;2018-07-26T00:00:00Z;Texas;Dallas;3019 South Blvd;0;6;6;0;0;0;;48113;Dallas County;75146.0;2600840.0;36/1000;3.85%;R;$72227.78;$68960.61;3125.0;3129.0
MS;1172333;2018-07-25T00:00:00Z;Louisiana;New Orleans;7000 block of Bullard Ave;0;4;4;0;0;1;;22071;Orleans Parish;70113.0;369749.0;55/1000;4.69%;R;$74320.90;$62954.70;2900.0;2920.0
MS;1170482;2018-07-23T00:00:00Z;Illinois;Chicago;6400 block of S May St;0;5;5;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1168828;2018-07-21T00:00:00Z;Maryland;Baltimore;1000 block of Dundalk Ave;0;4;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1169103;2018-07-21T00:00:00Z;Illinois;Chicago;3100 block of W Fulton St;2;5;7;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1169656;2018-07-20T00:00:00Z;Washington;Sunnyside;500 block of S 15th St;1;4;5;0;0;0;;53077;Yakima County;98902.0;257001.0;38/1000;6.84%;D;$72629.22;$60888.73;3042.0;2993.0
MS;1167806;2018-07-20T00:00:00Z;New Jersey;Elizabeth;323 Irvington Ave;0;4;4;0;0;0;;34039;Union County;7202.0;569815.0;21/1000;4.03%;D;$94236.27;$97479.68;3027.0;3037.0
MS;1166302;2018-07-18T00:00:00Z;Oklahoma;Oklahoma City;7201 Melrose Ln;0;4;4;0;0;4;;40109;Oklahoma County;73008.0;802559.0;40/1000;3.03%;R;$73135.65;$70635.37;2878.0;3051.0
MS;1165214;2018-07-16T00:00:00Z;Florida;Palm Beach Gardens (Riviera Beach);2100 block of W 28th St;2;4;6;0;0;0;;12099;Palm Beach County;33409.0;1518477.0;32/1000;2.99%;R;$84015.42;$80472.36;3059.0;3077.0
MS;1165299;2018-07-16T00:00:00Z;Pennsylvania;Philadelphia;2100 block of N 4th St;1;4;5;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1165183;2018-07-16T00:00:00Z;District of Columbia;Washington;300 block of 53rd St NE;1;4;5;0;0;10;;11001;District of Columbia;20011.0;671803.0;61/1000;4.91%;D;$120289.64;$116607.39;3077.0;3076.0
MS;1164167;2018-07-15T00:00:00Z;Colorado;Denver;50th Ave and Grant St;0;4;4;0;0;0;;8031;Denver County;80205.0;713252.0;42/1000;3.19%;D;$91534.85;$90000.27;3010.0;3054.0
MS;1164110;2018-07-15T00:00:00Z;Tennessee;Chattanooga;1400 Cowart St;0;5;5;0;0;0;;47065;Hamilton County;37350.0;374682.0;42/1000;3.55%;R;$67642.90;$77019.14;2792.0;2872.0
MS;1163947;2018-07-14T00:00:00Z;Maryland;Fort Washington;9500 block of Fort Foote Rd;0;4;4;0;0;0;;24033;Prince George's County;20782.0;946971.0;26/1000;3.66%;D;$86111.53;$100715.20;3072.0;3066.0
MS;1162785;2018-07-13T00:00:00Z;Virginia;Richmond;1401 Roseneath Rd;1;3;4;0;0;0;;51760;Richmond city;23219.0;229395.0;44/1000;3.52%;D;$76501.36;$66234.39;2850.0;2864.0
MS;1162687;2018-07-12T00:00:00Z;Tennessee;Memphis;3678 Powers Rd;0;5;5;0;0;0;;47157;Shelby County;38106.0;916371.0;61/1000;4.73%;R;$65028.53;$67305.37;3104.0;3095.0
MS;1162437;2018-07-11T00:00:00Z;Texas;Houston;9550 Bissonnet St;0;4;4;0;0;0;;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
MS;1161230;2018-07-11T00:00:00Z;Florida;Reddick;16300 block of NW Gainesville Rd;0;4;4;0;0;0;;12083;Marion County;34471.0;396415.0;23/1000;3.57%;R;$66177.74;$56045.19;2697.0;2806.0
MS;1159820;2018-07-09T00:00:00Z;Florida;Orlando;Southland Blvd and Orange Blossom Trail;1;4;5;0;0;2;;12095;Orange County;34787.0;1452726.0;38/1000;2.96%;R;$78305.69;$69132.09;3083.0;3093.0
MS;1160253;2018-07-09T00:00:00Z;Delaware;Wilmington;2709 Ferris Rd;4;0;4;1;0;0;;10003;New Castle County;19804.0;575494.0;34/1000;4.56%;D;$85457.85;$94024.41;2915.0;2994.0
MS;1160418;2018-07-08T00:00:00Z;Alabama;Brandon;565 US-80;0;5;5;0;1;0;;1049;DeKalb County;35984.0;71998.0;24/1000;2.40%;R;$66211.56;$50571.18;2316.0;2312.0
MS;1159528;2018-07-08T00:00:00Z;Tennessee;Memphis;Mount Moriah Rd and Mendenhall Rd;0;4;4;0;0;0;;47157;Shelby County;38106.0;916371.0;61/1000;4.73%;R;$65028.53;$67305.37;3104.0;3095.0
MS;1158826;2018-07-07T00:00:00Z;Alabama;Wetumpka;135 Granite Way;2;2;4;1;0;0;;1051;Elmore County;36092.0;89563.0;22/1000;2.24%;R;$77280.36;$74491.09;2606.0;2461.0
MS;1156480;2018-07-05T00:00:00Z;New York;Brooklyn;280 Herkimer St;0;4;4;0;0;0;;36047;Kings County;11208.0;2590516.0;21/1000;6.24%;D;$115425.65;$70138.38;3113.0;3126.0
MS;1157073;2018-07-05T00:00:00Z;New York;Albany;First St and Lexington Ave;0;4;4;0;0;0;;36001;Albany County;12211.0;315811.0;28/1000;3.12%;D;$90639.21;$97041.22;2732.0;2854.0
MS;1156638;2018-07-05T00:00:00Z;Virginia;Virginia Beach;1800 block of Atlantic Ave;0;6;6;0;0;1;;51810;Virginia Beach city;23456.0;455618.0;23/1000;2.88%;D;$88305.94;$90928.52;2825.0;2926.0
MS;1157733;2018-07-05T00:00:00Z;Ohio;Lima;1440 Bellefontaine Ave;1;5;6;0;0;0;;39003;Allen County;45801.0;101115.0;40/1000;4.41%;R;$63075.41;$66157.38;2586.0;2657.0
MS;1156528;2018-07-05T00:00:00Z;California;Los Angeles;1600 block of W. 2nd Street;3;3;6;0;0;0;;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
MS;1155906;2018-07-04T00:00:00Z;Georgia;Atlanta;5456 E Fayetteville Rd;1;3;4;0;0;0;;13121;Fulton County;30268.0;1074634.0;51/1000;3.28%;D;$79612.86;$98122.47;3063.0;3057.0
MS;1155567;2018-07-03T00:00:00Z;Missouri;St Louis;1700 block of Billups Ave;1;5;6;0;0;0;;29189;St. Louis County;63074.0;990414.0;29/1000;2.50%;R;$74576.04;$90980.90;3087.0;3086.0
MS;1154998;2018-07-03T00:00:00Z;District of Columbia;Washington;1700 block of Benning Rd NE;0;4;4;0;0;0;;11001;District of Columbia;20011.0;671803.0;61/1000;4.91%;D;$120289.64;$116607.39;3077.0;3076.0
MS;1154558;2018-07-02T00:00:00Z;New York;Buffalo;Grape St;2;2;4;0;0;1;;36029;Erie County;14224.0;950312.0;27/1000;3.72%;D;$80310.56;$80262.88;3053.0;3062.0
MS;1153997;2018-07-01T00:00:00Z;Illinois;Chicago;3400 block of W Walnut Ave;0;6;6;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1153531;2018-06-30T00:00:00Z;Maryland;Baltimore;4000 block of Penhurst Ave;0;6;6;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1153134;2018-06-30T00:00:00Z;Georgia;Ashburn;800 Block of W. Washington;1;6;7;0;0;2;;13287;Turner County;31714.0;8842.0;34/1000;4.24%;D;$59831.86;$49312.29;342.0;208.0
MS;1153471;2018-06-30T00:00:00Z;New Jersey;Jersey City;Lexington Ave and John F Kennedy Blvd;0;5;5;0;0;1;;34017;Hudson County;7094.0;703366.0;18/1000;3.76%;D;$94387.86;$78058.29;3007.0;2990.0
MS;1151584;2018-06-28T00:00:00Z;Maryland;Annapolis;888 Bestgate Rd;5;0;5;0;0;1;;24003;Anne Arundel County;21401.0;593286.0;26/1000;2.92%;D;$93507.39;$119051.24;2843.0;2985.0
MS;1151355;2018-06-27T00:00:00Z;California;Oakland;8901 MacArthur Boulevard;1;3;4;0;0;0;;6001;Alameda County;94545.0;1628997.0;43/1000;3.41%;D;$117679.02;$122820.72;3114.0;3116.0
MS;1151527;2018-06-27T00:00:00Z;Texas;San Antonio;100 block of Holly Street;0;4;4;0;0;1;;48029;Bexar County;78109.0;2059530.0;50/1000;3.84%;R;$66248.04;$69862.16;3123.0;3122.0
MS;1151373;2018-06-27T00:00:00Z;Connecticut;Hartford;124 Hillside Ave;0;4;4;0;0;0;;9003;Hartford County;6489.0;896854.0;25/1000;4.45%;D;$86269.51;$98193.32;3023.0;3079.0
MS;1149910;2018-06-25T00:00:00Z;Illinois;Chicago;3900 block of S Vincennes Ave;0;6;6;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1148468;2018-06-24T00:00:00Z;North Carolina;Sanford;109 S Steele St;1;5;6;0;1;1;;37105;Lee County;27330.0;65476.0;9/1000;4.39%;D;$63610.59;$61267.63;974.0;2114.0
MS;1148678;2018-06-24T00:00:00Z;Florida;Punta Gorda;2450 Harbour Dr;0;4;4;0;0;0;;12015;Charlotte County;33948.0;202661.0;15/1000;3.55%;R;$71948.61;$64146.85;2138.0;2397.0
MS;1148647;2018-06-24T00:00:00Z;Florida;Indiantown;17068 SW Palm Beach St;0;4;4;0;0;0;;12085;Martin County;34956.0;162006.0;18/1000;2.77%;R;$75884.99;$81306.14;2664.0;2588.0
MS;1149173;2018-06-24T00:00:00Z;Florida;Palm Beach Gardens (Riviera Beach);1200 block of W 35th St;1;3;4;0;0;0;;12099;Palm Beach County;33409.0;1518477.0;32/1000;2.99%;R;$84015.42;$80472.36;3059.0;3077.0
MS;1149463;2018-06-24T00:00:00Z;Indiana;Gary;2500 block of Harrison Street;1;3;4;0;0;0;;18089;Lake County;46409.0;499689.0;31/1000;4.79%;R;$73875.60;$71694.02;3004.0;2967.0
MS;1148596;2018-06-24T00:00:00Z;Ohio;Sandusky;1504 Milan Rd;0;5;5;0;0;0;;39043;Erie County;44846.0;74501.0;24/1000;5.12%;R;$62337.92;$68958.55;2435.0;2374.0
MS;1148042;2018-06-23T00:00:00Z;Kansas;Wichita;1403 Harding  St;0;4;4;0;0;0;;20173;Sedgwick County;67147.0;525525.0;52/1000;3.23%;R;$71425.82;$74704.67;2897.0;3010.0
MS;1147720;2018-06-23T00:00:00Z;Illinois;Chicago;100 block of East 51st St;1;4;5;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1161366;2018-06-23T00:00:00Z;Tennessee;Covington;319 N High St;0;4;4;0;0;0;;47167;Tipton County;38019.0;61656.0;30/1000;3.75%;R;$64303.72;$71070.73;1773.0;1616.0
MS;1147323;2018-06-22T00:00:00Z;Pennsylvania;Homestead (Munhall);1324 Margaret St;1;3;4;0;0;0;;42003;Allegheny County;15132.0;1233253.0;24/1000;4.39%;D;$72874.88;$87770.01;3081.0;3084.0
MS;1146968;2018-06-21T00:00:00Z;California;San Bernardino;279 W Base Line;1;3;4;0;0;0;;6071;San Bernardino County;92407.0;2193656.0;30/1000;4.27%;D;$79731.27;$72070.87;3126.0;3123.0
MS;1146760;2018-06-21T00:00:00Z;Louisiana;Morganza;Deaton Ln;0;4;4;0;0;0;;22077;Pointe Coupee Parish;70715.0;20151.0;18/1000;4.03%;R;$73108.38;$59523.05;1005.0;392.0
MS;1146547;2018-06-21T00:00:00Z;Illinois;Chicago;6500 block of S Claremont Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1145709;2018-06-20T00:00:00Z;California;Modesto;2300 block of West Hatch Road;0;5;5;0;0;0;;6099;Stanislaus County;95316.0;551275.0;39/1000;5.74%;D;$79599.24;$69057.13;3064.0;3043.0
MS;1145881;2018-06-19T00:00:00Z;Alabama;Huntsville;905 Lee Dr NW;0;4;4;0;0;1;;1089;Madison County;35811.0;403565.0;37/1000;2.18%;R;$76140.59;$87831.62;2823.0;2897.0
MS;1144852;2018-06-18T00:00:00Z;Illinois;Bloomington;311 Riley Dr;3;1;4;0;0;1;;17113;McLean County;61761.0;171141.0;19/1000;3.67%;D;$77768.61;$95238.12;2904.0;2783.0
MS;1143558;2018-06-18T00:00:00Z;Illinois;Chicago;1300 block of S Loomis St;2;3;5;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1143135;2018-06-17T00:00:00Z;North Carolina;Charlotte;3215 Queen City Dr;0;4;4;0;0;0;;37119;Mecklenburg County;28269.0;1145392.0;42/1000;3.63%;D;$82007.23;$85798.50;3061.0;3049.0
MS;1142789;2018-06-17T00:00:00Z;New Jersey;Trenton;635 S Clinton Ave;0;17;17;1;2;2;;34021;Mercer County;8625.0;380688.0;21/1000;3.29%;D;$89373.45;$108134.02;2931.0;2978.0
MS;1143081;2018-06-17T00:00:00Z;Georgia;Macon;325 Edgewood Ln;1;3;4;0;0;1;;13021;Bibb County;31217.0;156197.0;58/1000;3.88%;D;$63704.99;$57824.68;2778.0;2638.0
MS;1143524;2018-06-17T00:00:00Z;Illinois;Chicago;2200 block of S Sacramento Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1141645;2018-06-14T00:00:00Z;California;Union City;32992 Mission Blvd;0;5;5;0;0;0;;6001;Alameda County;94545.0;1628997.0;43/1000;3.41%;D;$117679.02;$122820.72;3114.0;3116.0
MS;1141943;2018-06-14T00:00:00Z;California;Tracy;W 6th St;1;4;5;0;0;4;;6077;San Joaquin County;95242.0;793229.0;36/1000;5.54%;D;$80838.49;$74828.92;3078.0;3088.0
MS;1141745;2018-06-14T00:00:00Z;New York;Buffalo;Marigold Ave;1;4;5;0;0;0;;36029;Erie County;14224.0;950312.0;27/1000;3.72%;D;$80310.56;$80262.88;3053.0;3062.0
MS;1141108;2018-06-14T00:00:00Z;Colorado;Westminster;5150 W 80th Ave;1;3;4;0;0;1;;8001;Adams County;80029.0;527575.0;35/1000;3.48%;D;$93063.48;$82814.55;3050.0;3015.0
MS;1142145;2018-06-14T00:00:00Z;Pennsylvania;Philadelphia;400 block of Penn St;0;4;4;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1139320;2018-06-12T00:00:00Z;New York;Bronx;W 166th St and  Summit Ave;0;4;4;0;0;0;;36005;Bronx County;10456.0;1379946.0;22/1000;8.45%;D;$102815.48;$48566.82;3094.0;3118.0
MS;1139176;2018-06-11T00:00:00Z;Alabama;Montgomery;3220 block of Virginia Pines Ln;0;4;4;0;0;3;;1101;Montgomery County;36107.0;226361.0;47/1000;3.17%;R;$74899.78;$64886.16;2967.0;2873.0
MS;1138324;2018-06-11T00:00:00Z;Florida;Orlando;4932 Eaglesmere Dr;5;0;5;1;0;0;;12095;Orange County;34787.0;1452726.0;38/1000;2.96%;R;$78305.69;$69132.09;3083.0;3093.0
MS;1137435;2018-06-10T00:00:00Z;California;Valley Village;12719 Tiara St;0;6;6;0;0;0;;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
MS;1137586;2018-06-10T00:00:00Z;Indiana;Indianapolis (Lawrence);4745 N Richardt Ave;1;4;5;0;0;1;;18097;Marion County;46224.0;969466.0;58/1000;3.26%;R;$75675.02;$64359.40;3054.0;3067.0
MS;1137547;2018-06-10T00:00:00Z;Illinois;Aurora;300 block of W Park Ave;0;7;7;0;0;0;;17089;Kane County;60175.0;514182.0;15/1000;4.72%;D;$88141.28;$97553.61;3080.0;3035.0
MS;1137600;2018-06-10T00:00:00Z;Florida;Bradenton;5627 14th St W;1;5;6;0;0;2;;12081;Manatee County;34203.0;429125.0;22/1000;2.94%;R;$75717.41;$73525.88;2864.0;2887.0
MS;1137473;2018-06-10T00:00:00Z;Illinois;Chicago;6400 block of S Eberhart Ave;1;5;6;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1137848;2018-06-10T00:00:00Z;Illinois;Bloomington;1200 block of Orchard Rd;2;2;4;0;0;1;;17113;McLean County;61761.0;171141.0;19/1000;3.67%;D;$77768.61;$95238.12;2904.0;2783.0
MS;1137737;2018-06-09T00:00:00Z;North Carolina;Kannapolis;1709 S Cannon Blvd;0;4;4;0;0;0;;37025;Cabarrus County;28025.0;235797.0;17/1000;3.50%;D;$74287.91;$84125.80;2413.0;2732.0
MS;1136928;2018-06-09T00:00:00Z;Massachusetts;Boston;14 Copeland St;0;4;4;0;0;1;;25025;Suffolk County;2130.0;766381.0;31/1000;3.76%;D;$122494.88;$82291.89;2953.0;3034.0
MS;1137402;2018-06-09T00:00:00Z;Pennsylvania;Philadelphia;2000 block of 20th St;1;4;5;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1134378;2018-06-05T00:00:00Z;Florida;Jacksonville;Town Center Pkwy;3;1;4;0;0;0;;12031;Duval County;32233.0;1016536.0;39/1000;3.12%;R;$70196.46;$69769.75;3056.0;3065.0
MS;1132408;2018-06-03T00:00:00Z;Texas;Dallas;4500 Spring Ave;0;5;5;0;0;0;;48113;Dallas County;75146.0;2600840.0;36/1000;3.85%;R;$72227.78;$68960.61;3125.0;3129.0
MS;1131909;2018-06-03T00:00:00Z;Illinois;Chicago;1200 block of W 73rd Pl;1;3;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1131855;2018-06-02T00:00:00Z;Nebraska;Omaha;S 11th St and Farnam St;1;6;7;0;0;1;;31055;Douglas County;68010.0;586327.0;35/1000;2.73%;R;$81031.30;$86290.35;3033.0;3041.0
MS;1132050;2018-06-02T00:00:00Z;New York;Buffalo;Strauss Street;0;5;5;0;0;0;;36029;Erie County;14224.0;950312.0;27/1000;3.72%;D;$80310.56;$80262.88;3053.0;3062.0
MS;1129432;2018-05-31T00:00:00Z;South Carolina;Timmonsville;544 Chaney Grove Rd;3;2;5;0;0;1;;45041;Florence County;29505.0;136721.0;48/1000;3.35%;R;$61332.93;$59380.32;2608.0;2637.0
MS;1126712;2018-05-27T00:00:00Z;Louisiana;Shreveport;857 E Stoner Ave;0;4;4;0;0;1;;22017;Caddo Parish;71108.0;229025.0;59/1000;4.26%;R;$63454.75;$57509.45;2945.0;2841.0
MS;1126434;2018-05-27T00:00:00Z;Colorado;Aurora;15373 E 6th Ave;1;3;4;0;0;0;;8001;Adams County;80029.0;527575.0;35/1000;3.48%;D;$93063.48;$82814.55;3050.0;3015.0
MS;1124777;2018-05-25T00:00:00Z;Ohio;Cincinnati;1000 block of Ross Avenue;0;4;4;0;0;1;;39061;Hamilton County;45215.0;825037.0;39/1000;3.73%;R;$68470.83;$79901.45;3068.0;3061.0
MS;1122728;2018-05-20T00:00:00Z;Indiana;Anderson;1604 Madison Ave;0;4;4;0;0;0;;18095;Madison County;46036.0;131744.0;26/1000;3.43%;R;$71319.11;$63282.26;2575.0;2458.0
MS;1121111;2018-05-20T00:00:00Z;Mississippi;Hazlehurst;513 Monticello St;1;7;8;0;0;2;;28029;Copiah County;39083.0;27719.0;0;4.61%;R;$64796.13;$53943.28;1354.0;671.0
MS;1118785;2018-05-18T00:00:00Z;Texas;Santa Fe;16000 Hwy 6;10;13;23;0;0;1;;48167;Galveston County;77510.0;357117.0;27/1000;4.58%;R;$72605.19;$91664.76;2899.0;2921.0
MS;1116705;2018-05-16T00:00:00Z;Texas;Ponder;610 Lone Star Park Ln;4;1;5;1;0;0;;48121;Denton County;75067.0;977281.0;15/1000;3.31%;R;$78565.91;$109886.81;3031.0;3070.0
MS;1115110;2018-05-14T00:00:00Z;Maryland;Baltimore;2020 Etting St;0;4;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1114725;2018-05-13T00:00:00Z;California;Los Angeles;365 W Manchester Avenue;2;2;4;0;0;1;;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
MS;1115051;2018-05-13T00:00:00Z;California;Stockton;2436 Belleview St;3;2;5;0;0;0;;6077;San Joaquin County;95242.0;793229.0;36/1000;5.54%;D;$80838.49;$74828.92;3078.0;3088.0
MS;1114402;2018-05-13T00:00:00Z;Mississippi;Byhalia;French Rd and Berta Rd;0;4;4;0;0;1;;28093;Marshall County;38635.0;34110.0;18/1000;4.24%;R;$60647.40;$51422.42;1884.0;2016.0
MS;1114276;2018-05-12T00:00:00Z;Nebraska;Omaha;3201 Decatur St;0;6;6;0;0;0;;31055;Douglas County;68010.0;586327.0;35/1000;2.73%;R;$81031.30;$86290.35;3033.0;3041.0
MS;1113538;2018-05-12T00:00:00Z;New Jersey;Paulsboro;275 W Buck St;0;4;4;0;0;0;;34015;Gloucester County;8071.0;306601.0;19/1000;3.81%;D;$86015.12;$108492.38;2662.0;2880.0
MS;1113737;2018-05-11T00:00:00Z;Missouri;St Louis;4800 block of Farlin Ave;0;4;4;0;0;0;;29189;St. Louis County;63074.0;990414.0;29/1000;2.50%;R;$74576.04;$90980.90;3087.0;3086.0
MS;1112948;2018-05-11T00:00:00Z;Oklahoma;Talihina;2nd St and Dallas St;0;4;4;1;0;0;;40079;Le Flore County;74930.0;48907.0;27/1000;3.83%;R;$69358.70;$51260.18;2521.0;2592.0
