File,Incident ID,Incident Date,Day,Month,Year,State,City Or County,Address,Victims Killed,Victims Injured,Total Victims,Suspects Killed,Suspects Injured,Suspects Arrested,Business/Location Name,County
MS,1713790,2020-06-22T00:00:00Z,22,06,2020,New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,5,0,0,0,,Kings County
MS,1712876,2020-06-22T00:00:00Z,22,06,2020,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,4,0,0,0,,Hennepin County
MS,1712898,2020-06-22T00:00:00Z,22,06,2020,Minnesota,Minneapolis,627 W Broadway,0,4,4,0,0,0,,Hennepin County
MS,1712408,2020-06-22T00:00:00Z,22,06,2020,Illinois,Chicago,200 S Central Park Blvd,0,5,5,0,0,0,,Cook County
MS,1712386,2020-06-22T00:00:00Z,22,06,2020,Illinois,Chicago,5200 block of S Lowe Ave,0,4,4,0,0,0,,Cook County
MS,1713668,2020-06-22T00:00:00Z,22,06,2020,Ohio,Columbus,1910 Fountainview Ct,1,4,5,0,0,0,,Franklin County
MS,1711747,2020-06-21T00:00:00Z,21,06,2020,New York,Buffalo,W Ferry St and Niagara St,0,4,4,0,0,0,,Erie County
MS,1711626,2020-06-21T00:00:00Z,21,06,2020,Texas,Austin,500 block of E 7th St,0,5,5,0,0,0,,Travis County
MS,1711410,2020-06-21T00:00:00Z,21,06,2020,Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,11,0,0,0,,Hennepin County
MS,1711690,2020-06-21T00:00:00Z,21,06,2020,Alabama,Auburn,600 block of Railroad Ave,0,4,4,0,0,0,,Lee County
MS,1713493,2020-06-21T00:00:00Z,21,06,2020,Texas,Corpus Christi,5802 Everhart Rd,1,3,4,0,0,1,,Nueces County
MS,1711605,2020-06-21T00:00:00Z,21,06,2020,Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,5,0,0,0,,Milwaukee County
MS,1711487,2020-06-21T00:00:00Z,21,06,2020,Illinois,Chicago,2600 block of W Potomac Ave,1,3,4,0,0,0,,Cook County
MS,1710537,2020-06-20T00:00:00Z,20,06,2020,New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,4,0,0,0,,Bronx County
MS,1711285,2020-06-20T00:00:00Z,20,06,2020,New York,Syracuse,Marcellus St and Wyoming St,1,8,9,0,0,9,,Onondaga County
MS,1711876,2020-06-20T00:00:00Z,20,06,2020,Michigan,Detroit,Appoline St and Puritan Ave,0,4,4,0,0,0,,Wayne County
MS,1711272,2020-06-20T00:00:00Z,20,06,2020,Michigan,Saginaw,Livingston Dr and Tausend St,1,3,4,0,0,0,,Saginaw County
MS,1710849,2020-06-20T00:00:00Z,20,06,2020,Wisconsin,Janesville,6530 S US-51,0,5,5,0,0,2,,Rock County
MS,1710920,2020-06-20T00:00:00Z,20,06,2020,North Carolina,Pinetops,715 E Lashley St,2,2,4,0,0,0,,Edgecombe County
MS,1710680,2020-06-20T00:00:00Z,20,06,2020,New Jersey,Jersey City,Union St and Ocean Ave,1,4,5,0,0,3,,Hudson County
MS,1711397,2020-06-20T00:00:00Z,20,06,2020,Kansas,Wichita,3741 N Rock Rd,0,5,5,0,0,0,,Sedgwick County
MS,1711134,2020-06-20T00:00:00Z,20,06,2020,New York,Bronx,Mapes Ave,0,4,4,0,0,0,,Bronx County
MS,1708889,2020-06-18T00:00:00Z,18,06,2020,New York,Albany,8 Albany St,0,7,7,0,0,0,,Albany County
MS,1708432,2020-06-17T00:00:00Z,17,06,2020,Illinois,Chicago,1323 W 76th St,0,4,4,0,0,0,,Cook County
MS,1706994,2020-06-16T00:00:00Z,16,06,2020,Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,4,0,0,4,,Webster County
MS,1706710,2020-06-15T00:00:00Z,15,06,2020,Illinois,Chicago,W Diversey Ave,0,4,4,0,0,0,,Cook County
MS,1704879,2020-06-14T00:00:00Z,14,06,2020,Minnesota,Minneapolis,328 W Broadway Ave,1,6,7,0,0,2,,Hennepin County
MS,1704862,2020-06-14T00:00:00Z,14,06,2020,Kentucky,Louisville,531 Franklin St,1,4,5,0,0,0,,Jefferson County
MS,1704873,2020-06-14T00:00:00Z,14,06,2020,Louisiana,Lafayette,400 block of Jefferson St,0,5,5,0,0,1,,Lafayette Parish
MS,1705050,2020-06-14T00:00:00Z,14,06,2020,Louisiana,Lake Charles,3945 US-90,0,4,4,0,0,1,,Calcasieu Parish
MS,1705346,2020-06-14T00:00:00Z,14,06,2020,Louisiana,New Orleans,600 block of S Lopez St,2,2,4,0,0,0,,Orleans Parish
MS,1705355,2020-06-13T00:00:00Z,13,06,2020,Arkansas,Rison,Carver St and Center St,0,4,4,0,0,2,,Cleveland County
MS,1705440,2020-06-13T00:00:00Z,13,06,2020,California,Hesperia,8100 block of Julie Ct,0,5,5,0,0,0,,San Bernardino County
MS,1704116,2020-06-13T00:00:00Z,13,06,2020,Missouri,St Louis,3103 N Grand Blvd,2,4,6,0,0,1,,St. Louis County
MS,1704176,2020-06-13T00:00:00Z,13,06,2020,Maryland,Baltimore,700 block of S Broadway St,0,5,5,0,0,1,,Baltimore City
MS,1704415,2020-06-13T00:00:00Z,13,06,2020,New York,Wyandanch,76 Grand Blvd,1,7,8,0,0,0,,Suffolk County
MS,1704580,2020-06-13T00:00:00Z,13,06,2020,Georgia,Atlanta,69 Mason Ave NE,2,5,7,0,0,0,,Fulton County
MS,1704727,2020-06-13T00:00:00Z,13,06,2020,District of Columbia,Washington,3100 block of Waclark Pl SE,2,5,7,0,0,0,,District of Columbia
MS,1703509,2020-06-12T00:00:00Z,12,06,2020,Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,6,0,0,0,,Philadelphia County
MS,1704217,2020-06-12T00:00:00Z,12,06,2020,New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,4,0,0,0,,Bronx County
MS,1703985,2020-06-12T00:00:00Z,12,06,2020,Texas,San Antonio,8134 Broadway St,0,8,8,0,0,1,,Bexar County
MS,1702276,2020-06-11T00:00:00Z,11,06,2020,Virginia,Richmond,800 block of N 1st St,0,4,4,0,0,0,,Richmond City
MS,1702172,2020-06-11T00:00:00Z,11,06,2020,District of Columbia,Washington,1200 block of Mt Olivet Rd NE,0,7,7,0,0,0,,District of Columbia
MS,1703044,2020-06-11T00:00:00Z,11,06,2020,Louisiana,Monroe,1101 Richwood Road 2,5,0,5,1,0,0,,Ouachita Parish
MS,1703055,2020-06-11T00:00:00Z,11,06,2020,Texas,Houston,5840 Glenmont Dr,2,4,6,0,0,0,,Harris County
MS,1701714,2020-06-10T00:00:00Z,10,06,2020,California,Paso Robles,900 Park St,1,4,5,1,0,0,,San Luis Obispo County
MS,1702372,2020-06-10T00:00:00Z,10,06,2020,California,Sacramento,68th Avenue and Della Circle,1,4,5,0,0,0,,Sacramento County
MS,1701382,2020-06-10T00:00:00Z,10,06,2020,Ohio,Toledo,1100 block of Baker St,1,3,4,0,0,0,,Lucas County
MS,1700864,2020-06-09T00:00:00Z,09,06,2020,North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,5,0,0,0,,Halifax County
MS,1701426,2020-06-09T00:00:00Z,09,06,2020,Pennsylvania,Philadelphia,600 block of N 8th St,1,6,7,0,0,0,,Philadelphia County
MS,1701491,2020-06-09T00:00:00Z,09,06,2020,California,Vallejo,100 block of Cynthia Ave,2,3,5,0,0,0,,Solano County
MS,1700371,2020-06-08T00:00:00Z,08,06,2020,New York,Brooklyn,512 Bristol St,0,4,4,0,0,0,,Kings County
MS,1700250,2020-06-08T00:00:00Z,08,06,2020,Tennessee,Memphis,1525 E McLemore Ave,0,4,4,0,0,4,,Shelby County
MS,1699193,2020-06-07T00:00:00Z,07,06,2020,Tennessee,Dyersburg,1305 Grant St,0,5,5,0,0,0,,Dyer County
MS,1699577,2020-06-07T00:00:00Z,07,06,2020,Arkansas,Hope,1400 block of East Hickory St,0,5,5,0,0,0,,Hempstead County
MS,1700234,2020-06-07T00:00:00Z,07,06,2020,Illinois,Robbins,13600 block of Central Park Ave,1,3,4,0,0,0,,Cook County
MS,1699211,2020-06-07T00:00:00Z,07,06,2020,Missouri,Sikeston,915 Plantation Blvd,2,7,9,0,0,3,,Scott County
MS,1698987,2020-06-07T00:00:00Z,07,06,2020,Illinois,Chicago,50 block of S Seeley Ave,1,3,4,0,0,0,,Cook County
MS,1699667,2020-06-07T00:00:00Z,07,06,2020,Illinois,Chicago,3700 block of S State St,0,6,6,0,0,0,,Cook County
MS,1698868,2020-06-06T00:00:00Z,06,06,2020,California,Sacramento,Gardendale Rd and 29th St,1,4,5,0,0,2,,Sacramento County
MS,1698306,2020-06-06T00:00:00Z,06,06,2020,Missouri,Kansas City,E 18th St and Vine St,1,4,5,0,0,0,,Jackson County
MS,1700812,2020-06-06T00:00:00Z,06,06,2020,Mississippi,Drew,Wilson Ave,0,5,5,0,0,2,,Sunflower County
MS,1698276,2020-06-06T00:00:00Z,06,06,2020,Ohio,Ironton,1305 S 3rd St,0,4,4,0,0,1,,Lawrence County
MS,1697541,2020-06-05T00:00:00Z,05,06,2020,Colorado,Denver,4900 block of Wheeling St,0,4,4,0,0,1,,Denver County
MS,1697453,2020-06-04T00:00:00Z,04,06,2020,Alabama,Valhermoso Springs,522 Talucah Rd,7,0,7,0,0,2,,Morgan County
MS,1695998,2020-06-02T00:00:00Z,02,06,2020,Texas,Dallas,7460 S Westmoreland Rd,1,3,4,0,0,0,,Dallas County
MS,1695586,2020-06-02T00:00:00Z,02,06,2020,Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,5,0,0,5,,Racine County
MS,1695645,2020-06-02T00:00:00Z,02,06,2020,Illinois,Chicago,8404 S Colfax Ave,0,4,4,0,0,0,,Cook County
MS,1694735,2020-06-01T00:00:00Z,01,06,2020,Missouri,St Louis,1915 Olive St,0,4,4,0,0,0,,St. Louis County
MS,1693340,2020-05-31T00:00:00Z,31,05,2020,Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,6,0,0,0,,Harrison County
MS,1693580,2020-05-31T00:00:00Z,31,05,2020,Pennsylvania,Philadelphia,700 block of E Clearfield St,0,4,4,0,0,0,,Philadelphia County
MS,1692513,2020-05-30T00:00:00Z,30,05,2020,New Jersey,Paterson,E 23rd St and 10th Ave,0,4,4,0,0,3,,Passaic County
MS,1692912,2020-05-30T00:00:00Z,30,05,2020,District of Columbia,Washington,300 block of 37th St SE,0,4,4,0,0,0,,District of Columbia
MS,1693064,2020-05-30T00:00:00Z,30,05,2020,Texas,Houston,9635 Scott St,1,4,5,0,0,1,,Harris County
MS,1693246,2020-05-30T00:00:00Z,30,05,2020,Florida,Altha,21281 Apachee Rd,1,4,5,1,0,0,,Calhoun County
MS,1692496,2020-05-30T00:00:00Z,30,05,2020,North Carolina,Gastonia,3000 block of Earl Ln,1,5,6,0,0,0,,Gaston County
MS,1692102,2020-05-29T00:00:00Z,29,05,2020,Virginia,Portsmouth,500 block of Edwards St,0,5,5,0,0,0,,County not found
MS,1691221,2020-05-28T00:00:00Z,28,05,2020,Kentucky,Louisville,601 W Jefferson St,0,7,7,0,0,0,,Jefferson County
MS,1690922,2020-05-28T00:00:00Z,28,05,2020,Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,4,0,0,0,,Shelby County
MS,1691440,2020-05-28T00:00:00Z,28,05,2020,Pennsylvania,Philadelphia,300 block of N 55th St,1,3,4,0,0,0,,Philadelphia County
MS,1690369,2020-05-27T00:00:00Z,27,05,2020,Massachusetts,Boston,5 Ames St,1,4,5,0,0,0,,Suffolk County
MS,1690524,2020-05-27T00:00:00Z,27,05,2020,Ohio,Cleveland,12800 Euclid Ave,1,3,4,0,0,0,,Cuyahoga County
MS,1690439,2020-05-27T00:00:00Z,27,05,2020,California,San Jose,1100 block of William Ct,0,5,5,0,0,0,,Santa Clara County
MS,1689419,2020-05-27T00:00:00Z,27,05,2020,Pennsylvania,Philadelphia,1800 block of Hart Ln,0,4,4,0,0,0,,Philadelphia County
MS,1688610,2020-05-26T00:00:00Z,26,05,2020,Mississippi,Vicksburg,4045 Clay St,0,4,4,0,0,0,,Warren County
MS,1689252,2020-05-26T00:00:00Z,26,05,2020,Pennsylvania,Philadelphia,2700 block of N Darian St,0,4,4,0,0,0,,Philadelphia County
MS,1688917,2020-05-26T00:00:00Z,26,05,2020,Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,4,0,0,0,,Cook County
MS,1689555,2020-05-26T00:00:00Z,26,05,2020,California,Los Angeles,119th St and Berendo Ave,0,5,5,0,0,0,,Los Angeles County
MS,1688753,2020-05-26T00:00:00Z,26,05,2020,South Carolina,Bowman,Dibble St and Rail St,3,5,8,0,0,0,,Orangeburg County
MS,1687999,2020-05-25T00:00:00Z,25,05,2020,Louisiana,Lake Charles,6780 US-90,0,5,5,0,1,2,,Calcasieu Parish
MS,1687219,2020-05-24T00:00:00Z,24,05,2020,Missouri,St Louis,Union Boulevard and Cote Brilliante Ave,0,4,4,0,0,0,,St. Louis County
MS,1687037,2020-05-24T00:00:00Z,24,05,2020,South Carolina,Myrtle Beach,12th Ave N and Ocean Blvd,0,4,4,0,0,2,,Horry County
MS,1687414,2020-05-24T00:00:00Z,24,05,2020,Alabama,Danville,68 Flint Creek Pvt Dr,3,1,4,0,0,1,,Morgan County
MS,1686222,2020-05-23T00:00:00Z,23,05,2020,Texas,Houston,2900 Travis St,0,4,4,0,0,0,,Harris County
MS,1686615,2020-05-23T00:00:00Z,23,05,2020,Illinois,Rock Island,800 14 1/2 St,1,4,5,0,0,0,,Rock Island County
MS,1687027,2020-05-23T00:00:00Z,23,05,2020,South Carolina,Jonesville,100 block of Dover Rd,2,5,7,0,0,2,,Union County
MS,1687108,2020-05-23T00:00:00Z,23,05,2020,North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6,6,0,0,0,,Mecklenburg County
MS,1687097,2020-05-23T00:00:00Z,23,05,2020,Michigan,Flint,4100 block of Minerva St,1,3,4,0,0,0,,Genesee County
MS,1686414,2020-05-23T00:00:00Z,23,05,2020,Florida,Fort Lauderdale (Lauderhill),7776 NW 44th St,0,5,5,0,0,0,,County not found
MS,1686747,2020-05-23T00:00:00Z,23,05,2020,Florida,Daytona Beach,13 S Atlantic Ave,0,6,6,0,0,0,,Volusia County
MS,1686685,2020-05-23T00:00:00Z,23,05,2020,Illinois,Chicago,3911 W Grenshaw St,1,3,4,0,0,0,,Cook County
MS,1687381,2020-05-23T00:00:00Z,23,05,2020,Mississippi,Jackson,2300 block of Oakhurst Dr,1,3,4,0,1,1,,Hinds County
MS,1686015,2020-05-22T00:00:00Z,22,05,2020,Ohio,Cleveland,11921 Miles Ave,1,3,4,0,0,0,,Cuyahoga County
MS,1683810,2020-05-20T00:00:00Z,20,05,2020,Texas,Houston,6918 Landor St,1,3,4,1,0,0,,Harris County
MS,1683653,2020-05-19T00:00:00Z,19,05,2020,Illinois,Decatur,300 block of West Leafland Ave,0,5,5,0,0,0,,Macon County
MS,1682322,2020-05-18T00:00:00Z,18,05,2020,California,Bakersfield,901 W Columbus St,0,5,5,0,0,0,,Kern County
MS,1681602,2020-05-17T00:00:00Z,17,05,2020,South Carolina,Charleston,23 Cannon St,0,4,4,0,0,0,,Charleston County
MS,1682233,2020-05-17T00:00:00Z,17,05,2020,South Carolina,St Matthews,100 block of Bugleflower Ln,3,1,4,1,0,0,,Calhoun County
MS,1681588,2020-05-16T00:00:00Z,16,05,2020,Louisiana,Bogalusa,Martin Luther King Dr and E 4th St,0,13,13,0,0,0,,Washington Parish
MS,1686369,2020-05-15T00:00:00Z,15,05,2020,Florida,Gainesville,2305 SE Hawthorne Rd,0,5,5,0,0,1,,Alachua County
MS,1850080,2020-05-15T00:00:00Z,15,05,2020,Pennsylvania,Philadelphia,4300 block of Germantown Ave,0,4,4,0,0,0,,Philadelphia County
MS,1680027,2020-05-14T00:00:00Z,14,05,2020,New Mexico,Albuquerque,820 Louisiana SE,0,5,5,0,0,1,,Bernalillo County
MS,1679086,2020-05-13T00:00:00Z,13,05,2020,Illinois,Rockford,2914 W State St,1,4,5,0,0,0,,Winnebago County
MS,1678589,2020-05-13T00:00:00Z,13,05,2020,Kentucky,Garrison,6151 Kinney Rd,1,4,5,0,0,1,,Lewis County
MS,1679356,2020-05-13T00:00:00Z,13,05,2020,Tennessee,Memphis,3500 block of Commerce Cir,0,4,4,0,0,0,,Shelby County
MS,1677566,2020-05-11T00:00:00Z,11,05,2020,Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4,4,0,0,0,,Montgomery County
MS,1676515,2020-05-10T00:00:00Z,10,05,2020,Louisiana,Baton Rouge,2944 Plank Rd,0,5,5,0,0,2,,East Baton Rouge Parish
MS,1676579,2020-05-10T00:00:00Z,10,05,2020,Texas,Fort Worth,4750 Wilbarger St,0,5,5,0,0,10,,Tarrant County
MS,1676746,2020-05-10T00:00:00Z,10,05,2020,Texas,Katy,18000 block of Bonners Park Cir,0,5,5,0,1,0,,Fort Bend County
MS,1676121,2020-05-09T00:00:00Z,09,05,2020,Missouri,St Louis,3500 block of Arkansas Ave,0,4,4,0,0,0,,St. Louis County
MS,1674802,2020-05-07T00:00:00Z,07,05,2020,Maryland,Baltimore,5100 block of Stafford Rd,0,4,4,0,0,0,,Baltimore City
MS,1673989,2020-05-06T00:00:00Z,06,05,2020,Texas,Houston,14200 block of Bridgeport Rd,3,1,4,0,0,1,,Harris County
MS,1674299,2020-05-06T00:00:00Z,06,05,2020,Tennessee,Memphis,4000 block of Barron Ave,2,2,4,0,0,1,,Shelby County
MS,1673633,2020-05-06T00:00:00Z,06,05,2020,Georgia,Albany,1900 block of Meadow Dr,1,3,4,0,0,9,,Dougherty County
MS,1671289,2020-05-03T00:00:00Z,03,05,2020,Ohio,Columbus,300 block of S Ashburton Rd,0,4,4,0,0,0,,Franklin County
MS,1671624,2020-05-03T00:00:00Z,03,05,2020,Florida,Jacksonville,2100 block of Brooklyn Rd,1,3,4,0,0,0,,Duval County
MS,1671078,2020-05-03T00:00:00Z,03,05,2020,Illinois,Chicago,3700 W 13th St,0,5,5,0,0,0,,Cook County
MS,1670970,2020-05-02T00:00:00Z,02,05,2020,Pennsylvania,Philadelphia,200 block of S Cecil St,0,4,4,0,0,0,,Philadelphia County
MS,1668470,2020-04-29T00:00:00Z,29,04,2020,Indiana,Indianapolis,451 E Stop 11 Rd,0,4,4,0,0,0,,Marion County
MS,1666945,2020-04-27T00:00:00Z,27,04,2020,Wisconsin,Milwaukee,2800 block of N 12th St,5,0,5,0,0,1,,Milwaukee County
MS,1666461,2020-04-26T00:00:00Z,26,04,2020,New York,Troy,Jefferson St and 3rd St,0,4,4,0,0,0,,Rensselaer County
MS,1666600,2020-04-26T00:00:00Z,26,04,2020,North Carolina,Salisbury,900 block of E Lafayette St,1,4,5,0,0,1,,Rowan County
MS,1666327,2020-04-25T00:00:00Z,25,04,2020,Florida,Orlando,Elese St and Deerock Dr,1,4,5,0,0,0,,Orange County
MS,1665834,2020-04-25T00:00:00Z,25,04,2020,Tennessee,Memphis,500 block of Josephine St,0,7,7,0,0,0,,Shelby County
MS,1664933,2020-04-24T00:00:00Z,24,04,2020,Texas,Houston,4714 Ward St,3,1,4,0,0,1,,Harris County
MS,1665735,2020-04-24T00:00:00Z,24,04,2020,Indiana,Fort Wayne,3233 Diplomat Dr,0,4,4,0,0,1,,Allen County
MS,1661537,2020-04-18T00:00:00Z,18,04,2020,Maryland,Hyattsville,7500 block of Courtney Pl,2,2,4,0,0,1,,Prince George's County
MS,1660797,2020-04-17T00:00:00Z,17,04,2020,North Carolina,Greensboro,4400 block of Beckford Dr,1,3,4,0,0,1,,Guilford County
MS,1661218,2020-04-17T00:00:00Z,17,04,2020,Massachusetts,Springfield,College St,1,4,5,0,0,3,,Hampden County
MS,1659862,2020-04-16T00:00:00Z,16,04,2020,Pennsylvania,Philadelphia,Bustleton Ave and St Vincent St,0,4,4,0,0,1,,Philadelphia County
MS,1659966,2020-04-15T00:00:00Z,15,04,2020,Mississippi,Jackson,1200 block of Wood Village Dr,1,3,4,0,0,0,,Hinds County
MS,1656873,2020-04-11T00:00:00Z,11,04,2020,California,Bakersfield,Pioneer Rd and Sterling Rd,0,6,6,0,0,0,,Kern County
MS,1656265,2020-04-10T00:00:00Z,10,04,2020,Michigan,Muskegon,800 block of Oak St,0,4,4,0,0,1,,Muskegon County
MS,1654971,2020-04-08T00:00:00Z,08,04,2020,South Carolina,Greenwood,1522 Parkway,1,3,4,0,0,0,,Greenwood County
MS,1655674,2020-04-08T00:00:00Z,08,04,2020,Michigan,Detroit,1200 block of Payton St,0,4,4,0,0,0,,Wayne County
MS,1656373,2020-04-08T00:00:00Z,08,04,2020,Alaska,Anchorage,10600 block of Elmore Rd,0,4,4,0,0,0,,County not found
MS,1654341,2020-04-07T00:00:00Z,07,04,2020,Illinois,Chicago,86th Street and Damen Avenue,1,3,4,0,0,0,,Cook County
MS,1652642,2020-04-05T00:00:00Z,05,04,2020,New York,Brooklyn,181 Rockaway Pky,0,4,4,0,0,0,,Kings County
MS,1652734,2020-04-05T00:00:00Z,05,04,2020,California,Los Angeles,89th St and Hobart Ave,1,3,4,0,0,0,,Los Angeles County
MS,1653012,2020-04-05T00:00:00Z,05,04,2020,South Carolina,Lancaster,Mahaffey Line Dr,1,4,5,0,0,0,,Lancaster County
MS,1652073,2020-04-04T00:00:00Z,04,04,2020,Texas,Lubbock,2107 49th St,2,2,4,0,0,2,,Lubbock County
MS,1652601,2020-04-04T00:00:00Z,04,04,2020,Texas,Vidor,100 block of Hebert St,0,4,4,0,0,1,,Orange County
MS,1652328,2020-04-04T00:00:00Z,04,04,2020,Florida,Hialeah,W 69th St and 24th Ave,0,4,4,1,0,0,,Miami-Dade County
MS,1651742,2020-04-03T00:00:00Z,03,04,2020,Kentucky,Louisville,1000 block of Cecil Ave,0,4,4,0,0,0,,Jefferson County
MS,1649473,2020-03-31T00:00:00Z,31,03,2020,Georgia,Macon,571 Moreland Ave,3,1,4,0,0,1,,Bibb County
MS,1648832,2020-03-30T00:00:00Z,30,03,2020,Pennsylvania,Philadelphia,2000 block of W Harold St,0,5,5,0,0,0,,Philadelphia County
MS,1648205,2020-03-29T00:00:00Z,29,03,2020,Georgia,Atlanta,Ponce de Leon Ave and Parkway Dr,0,4,4,0,0,0,,Fulton County
MS,1647661,2020-03-28T00:00:00Z,28,03,2020,Maryland,Baltimore,1100 block of Washington Blvd,1,3,4,0,0,0,,Baltimore City
MS,1644111,2020-03-23T00:00:00Z,23,03,2020,Texas,San Antonio,6700 block of Hickory Springs Dr,0,4,4,0,0,0,,Bexar County
MS,1643775,2020-03-22T00:00:00Z,22,03,2020,South Carolina,Hanahan,Edinburgh Drive,0,4,4,0,0,6,,Berkeley County
MS,1643157,2020-03-20T00:00:00Z,20,03,2020,Virginia,Norfolk,800 block of Lincoln St,0,4,4,0,0,0,,Norfolk City
MS,1642826,2020-03-20T00:00:00Z,20,03,2020,Missouri,St Louis,1923 Prairie Ave,0,4,4,0,0,0,,St. Louis County
MS,1641923,2020-03-18T00:00:00Z,18,03,2020,Florida,Jacksonville,11501 Harts Rd,1,4,5,0,0,0,,Duval County
MS,1641216,2020-03-17T00:00:00Z,17,03,2020,Maryland,Baltimore,300 block of McMechen St,0,7,7,0,0,0,,Baltimore City
MS,1640317,2020-03-15T00:00:00Z,15,03,2020,Missouri,Springfield,2885 E Chestnut Expressway,4,2,6,1,0,0,,Greene County
MS,1640295,2020-03-15T00:00:00Z,15,03,2020,North Carolina,Moncure,842 Moncure Flatwood Rd,6,0,6,1,0,0,,Chatham County
MS,1640007,2020-03-14T00:00:00Z,14,03,2020,Michigan,Saginaw,4107 Gallagher St,2,2,4,0,0,1,,Saginaw County
MS,1639542,2020-03-14T00:00:00Z,14,03,2020,New Mexico,Albuquerque,620 block of Arno SE,1,3,4,0,0,6,,Bernalillo County
MS,1639413,2020-03-13T00:00:00Z,13,03,2020,Illinois,Rockford,4104 Auburn St,0,4,4,0,0,1,,Winnebago County
MS,1640278,2020-03-13T00:00:00Z,13,03,2020,Louisiana,New Orleans (Algiers),Wagner St and Hero Blvd,0,5,5,0,0,0,,County not found
MS,1637520,2020-03-10T00:00:00Z,10,03,2020,Pennsylvania,Chester,200 block of Broomall Street,2,2,4,0,0,0,,Delaware County
MS,1636471,2020-03-08T00:00:00Z,08,03,2020,Illinois,South Holland,I-94 and E 162nd St,0,4,4,0,0,0,,Cook County
MS,1635796,2020-03-08T00:00:00Z,08,03,2020,Maryland,Rosedale,6247 Kenwood Ave,1,5,6,0,0,2,,Baltimore County
MS,1636564,2020-03-08T00:00:00Z,08,03,2020,California,Ceres,3600 block of Spruce Ave,1,3,4,0,0,2,,Stanislaus County
MS,1635750,2020-03-07T00:00:00Z,07,03,2020,Ohio,Cleveland,3804 E 93rd St,1,18,19,0,0,0,,Cuyahoga County
MS,1635411,2020-03-07T00:00:00Z,07,03,2020,Illinois,Chicago,900 block of E 79th St,0,7,7,0,0,2,,Cook County
MS,1635118,2020-03-06T00:00:00Z,06,03,2020,District of Columbia,Washington,6219 Dix St NE,0,6,6,0,0,0,,District of Columbia
MS,1634128,2020-03-04T00:00:00Z,04,03,2020,California,Tulare,111 W Tulare Ave,1,5,6,0,0,0,,Tulare County
MS,1631040,2020-02-29T00:00:00Z,29,02,2020,Missouri,Kansas City,510 Westport Rd,1,4,5,0,0,4,,Jackson County
MS,1631831,2020-02-29T00:00:00Z,29,02,2020,Colorado,Brighton,Starr Ln and County Rd 2,0,5,5,0,0,3,,Adams County
MS,1629488,2020-02-26T00:00:00Z,26,02,2020,Wisconsin,Milwaukee,3939 W Highland Blvd,5,0,5,1,0,0,,Milwaukee County
MS,1629042,2020-02-25T00:00:00Z,25,02,2020,Illinois,Chicago,1238 E 79th St,1,4,5,0,0,1,,Cook County
MS,1627335,2020-02-23T00:00:00Z,23,02,2020,North Carolina,Clarkton,71 Tina Ln,3,1,4,0,0,1,,Bladen County
MS,1627713,2020-02-23T00:00:00Z,23,02,2020,Texas,Houston,8712 Airline Dr,0,7,7,0,0,1,,Harris County
MS,1625553,2020-02-20T00:00:00Z,20,02,2020,Idaho,Caldwell,4321 S 10th Ave,1,3,4,1,0,0,,Canyon County
MS,1625787,2020-02-20T00:00:00Z,20,02,2020,North Carolina,Greensboro,Martin Luther King Jr Ave and Randolph Dr,0,4,4,0,0,0,,Guilford County
MS,1623696,2020-02-17T00:00:00Z,17,02,2020,Mississippi,Port Gibson,8027 Hwy 61,2,2,4,0,0,1,,Claiborne County
MS,1622406,2020-02-16T00:00:00Z,16,02,2020,Connecticut,Hartford,451 Franklin Ave,1,4,5,0,1,1,,Capitol Planning Region
MS,1622962,2020-02-16T00:00:00Z,16,02,2020,Florida,Pensacola,517 W Gadsden St,1,4,5,0,0,0,,Escambia County
MS,1622340,2020-02-15T00:00:00Z,15,02,2020,Louisiana,New Orleans,Dryades St and 2nd St,0,4,4,0,0,0,,Orleans Parish
MS,1622233,2020-02-15T00:00:00Z,15,02,2020,Tennessee,Memphis,2800 block of Riverport Rd,0,7,7,0,0,1,,Shelby County
MS,1621821,2020-02-14T00:00:00Z,14,02,2020,Illinois,Chicago,6500 block of S King Dr,0,6,6,0,0,0,,Cook County
MS,1619064,2020-02-10T00:00:00Z,10,02,2020,Delaware,Dover,200 block of W Reed St,1,4,5,0,0,0,,Kent County
MS,1616964,2020-02-08T00:00:00Z,08,02,2020,Texas,Houston,1000 block of Calvin St,1,3,4,0,0,0,,Harris County
MS,1615155,2020-02-05T00:00:00Z,05,02,2020,Indiana,Indianapolis,4100 block of Shady Oak Dr,4,0,4,0,0,4,,Marion County
